url,player_name,player_games_played,player_games_started,player_minutes_per_game,player_points_per_game,player_offensive_rebounds__per_game,player_defensive_rebounds_per_game,player_rebounds_per_game,player_assists_per_game,player_steals_per_game,player_blocks_per_game,player_turnovers_per_game,player_fouls_per_game,player_assist_to_turnover_ratio,team,season_type,season_year,player_id,inferred_position,pts_per_36,ast_per_36,reb_per_36,scoring_impact,playmaking_impact,defensive_impact,availability_score,overall_impact,efficiency_metric,next_player_points_per_game,predicted_player_points_per_game,next_player_assists_per_game,predicted_player_assists_per_game,next_player_rebounds_per_game,predicted_player_rebounds_per_game
https://www.espn.com/nba/player/_/id/314/antonio-harvey?year=2002-03&team=ATL,Antonio Harvey,27,6,9.1,2.6,1.0,1.2,2.2,0.2,0.3,0.7,0.6,1.4,0.3,LAL,Not clear,1993-94,,SF,10.285714285714286,0.7912087912087913,8.703296703296704,10.424552711257915,1.3802553157204602,16.243654822335024,32.098765432098766,15.036807070353042,12.026726057906462,2.6,,0.2,,2.2,
https://www.espn.com/nba/player/_/id/742/bryon-russell,Bryon Russell,67,48,16.7,5.0,0.9,1.8,2.7,0.8,1.0,0.3,0.8,2.1,1.0,UTAH,Not clear,1993-94,,SF,10.778443113772456,1.7245508982035929,5.820359281437127,13.18622869867202,4.0936193716985,22.335025380710658,81.48148148148148,30.274088733140665,19.37639198218263,5.0,,0.8,,2.7,
https://www.espn.com/nba/player/stats/_/id/812/john-stockton,John Stockton,82,82,36.2,15.1,0.9,2.3,3.1,12.6,2.4,0.3,3.2,2.9,3.9,UTAH,Not clear,1993-94,,PG,15.016574585635357,12.53038674033149,3.082872928176795,34.952515994421915,100.0,39.086294416243646,100.0,68.50970260266638,63.69710467706013,15.1,,12.6,,3.1,
https://www.espn.com/nba/player/_/id/491/george-lynch,George Lynch,71,46,24.8,9.6,3.1,2.7,5.8,1.4,1.4,0.4,1.2,2.5,1.2,LAL,Not clear,1993-94,,PF,13.935483870967742,2.0322580645161286,8.419354838709676,22.062875256386352,6.019514812104086,31.979695431472077,86.41975308641975,36.62045964659556,36.97104677060133,9.6,,1.4,,5.8,
https://www.espn.com/nba/player/_/id/516/jamal-mashburn?year=2002-03&team=NO,Jamal Mashburn,79,73,36.7,19.2,1.4,3.1,4.5,3.4,1.1,0.2,3.1,2.6,1.1,DAL,Not clear,1993-94,,SG,18.833787465940052,3.335149863760218,4.4141689373297,44.57228898584051,11.472523909329043,28.934010152284262,96.29629629629629,45.31877983593753,55.67928730512249,19.2,,3.4,,4.5,
https://www.espn.com/nba/player/_/id/176/michael-curry?year=2002-03&team=DET,Michael Curry,10,0,4.3,0.9,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.6,0.3,PHI,Not clear,1993-94,,SF,7.534883720930233,0.8372093023255816,0.8372093023255816,7.1178115338083074,1.406200525346211,1.5228426395939088,11.11111111111111,5.289491452464885,4.008908685968819,,,,,,
https://www.espn.com/nba/player/_/id/868/nick-van-exel?year=2004-05&team=POR,Nick Van Exel,81,80,33.3,13.6,0.6,2.4,2.9,5.8,1.0,0.1,1.8,1.9,3.2,LAL,Not clear,1993-94,,SG,14.702702702702704,6.270270270270271,3.1351351351351355,31.04989845336666,40.26287426219698,23.350253807106593,98.76543209876543,48.35711465535891,47.88418708240535,13.6,,5.8,,2.9,
https://www.espn.com/nba/player/stats/_/id/668/terry-porter,Terry Porter,77,34,26.9,13.1,0.6,2.2,2.8,5.2,1.0,0.2,2.2,1.7,2.4,POR,Not clear,1993-94,,SG,17.531598513011154,6.95910780669145,3.7472118959107807,29.793771264441915,31.520976005131114,23.350253807106593,93.82716049382715,44.62304039262669,44.32071269487751,13.1,,5.2,,2.8,
https://www.espn.com/nba/player/stats/_/id/99/pj-brown,P.J. Brown,79,54,24.7,5.7,2.4,3.9,6.2,1.2,0.9,1.2,0.9,2.2,1.3,NJ,Not clear,1993-94,,PF,8.307692307692308,1.7489878542510122,9.036437246963564,13.10884837705647,5.3656025673777465,41.116751269035525,96.29629629629629,38.97187462744151,29.398663697104677,5.7,,1.2,,6.2,
https://www.espn.com/nba/player/_/id/121/mitchell-butler,Mitchell Butler,75,19,17.6,6.9,1.4,1.6,3.0,1.0,0.7,0.3,1.2,1.7,0.8,WSH,Not clear,1993-94,,SF,14.113636363636363,2.0454545454545454,6.136363636363636,17.73284287966369,4.613972273979047,18.2741116751269,91.35802469135803,32.99473788003192,23.83073496659243,,,,,,
https://www.espn.com/nba/player/_/id/619/hakeem-olajuwon?year=2001-02&team=TOR,Hakeem Olajuwon,80,80,41.0,27.3,2.9,9.1,11.9,3.6,1.6,3.7,3.4,3.6,1.1,HOU,Not clear,1993-94,,C,23.970731707317075,3.1609756097560977,10.448780487804878,65.30241082757648,11.546831447222122,100.0,97.53086419753086,68.59502661808236,89.97772828507796,27.3,,3.6,,11.9,
https://www.espn.com/nba/player/_/id/401/popeye-jones?year=2002-03&team=DAL,Popeye Jones,81,47,21.9,5.8,3.7,3.8,7.5,1.2,0.8,0.4,1.2,3.0,1.0,DAL,Not clear,1993-94,,PF,9.534246575342465,1.9726027397260275,12.328767123287673,13.712597988756038,5.144450857888319,31.472081218274106,98.76543209876543,37.27364054092097,31.848552338530066,5.8,,1.2,,7.5,
https://www.espn.com/nba/player/_/id/560/chris-mills,Chris Mills,79,18,25.6,9.4,1.7,3.4,5.1,1.6,0.7,0.6,1.1,2.9,1.5,CLE,Not clear,1993-94,,PF,13.21875,2.25,7.171874999999999,21.49865125240848,7.540085680959368,30.45685279187817,96.29629629629629,38.94797150538558,35.634743875278396,9.4,,1.6,,5.1,
https://www.espn.com/nba/player/_/id/665/olden-polynice?year=2003-04&team=LAC,Olden Polynice,31,29,33.9,9.8,4.9,6.5,11.4,0.6,0.6,1.0,0.9,2.6,0.7,SAC,Regular season,1993-94,,C,10.4070796460177,0.6371681415929203,12.106194690265488,22.427356898051052,1.7142233046862805,49.238578680203034,37.03703703703704,27.60429897999435,48.77505567928732,9.8,,0.6,,11.4,
https://www.espn.com/nba/player/_/id/237/patrick-ewing,Patrick Ewing,79,79,37.6,24.5,2.8,8.4,11.2,2.3,1.1,2.7,3.3,3.5,0.7,NY,Not clear,1993-94,,C,23.457446808510635,2.202127659574468,10.72340425531915,57.193785102283435,6.181455737622923,81.21827411167511,96.29629629629629,60.22245281196945,79.51002227171493,24.5,,2.3,,11.2,
https://www.espn.com/nba/player/_/id/349/allan-houston?year=2001-02&team=NY,Allan Houston,79,20,19.2,8.5,0.2,1.3,1.5,1.3,0.4,0.2,1.3,2.1,1.0,DET,Not clear,1993-94,,SF,15.937500000000002,2.4375000000000004,2.8125,21.028901734104046,6.060445211308741,12.690355329949238,96.29629629629629,34.01899964291458,24.4988864142539,,,,,,
